Source,Target,Type,Weight,Commands
proc::c:/windows/system32/svchost.exe,proc::c:/windows/system32/wbem/unsecapp.exe,spawned,113,C:\Windows\system32\wbem\unsecapp.exe -Embedding | C:\Windows\system32\wbem\unsecapp.exe -Embedding | C:\Windows\system32\wbem\unsecapp.exe -Embedding | C:\Windows\system32\wbem\unsecapp.exe -Embedding | C:\Windows\system32\wbem\unsecapp.exe -Embedding
proc::c:/windows/system32/svchost.exe,proc::c:/windows/system32/winrshost.exe,spawned,845,C:\Windows\system32\WinrsHost.exe -Embedding | C:\Windows\system32\WinrsHost.exe -Embedding | C:\Windows\system32\WinrsHost.exe -Embedding | C:\Windows\system32\WinrsHost.exe -Embedding | C:\Windows\system32\WinrsHost.exe -Embedding
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{b2978737-bde4-4a30-bbc3-c53431e535db}/datelastconnected,set_value,1,
proc::c:/windows/system32/svchost.exe,file::c:/windows/tasks/sa.dat,wrote,54,
proc::c:/windows/system32/svchost.exe,proc::c:/windows/system32/vdsldr.exe,spawned,53,C:\Windows\System32\vdsldr.exe -Embedding | C:\Windows\System32\vdsldr.exe -Embedding | C:\Windows\System32\vdsldr.exe -Embedding | C:\Windows\System32\vdsldr.exe -Embedding | C:\Windows\System32\vdsldr.exe -Embedding
proc::c:/windows/system32/svchost.exe,proc::c:/windows/winsxs/amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.14393.3926_none_7ec739a4221e2b99/tiworker.exe,spawned,56,C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.14393.3926_none_7ec739a4221e2b99\TiWorker.exe -Embedding | C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.14393.3926_none_7ec739a4221e2b99\TiWorker.exe -Embedding | C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.14393.3926_none_7ec739a4221e2b99\TiWorker.exe -Embedding | C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.14393.3926_none_7ec739a4221e2b99\TiWorker.exe -Embedding | C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.14393.3926_none_7ec739a4221e2b99\TiWorker.exe -Embedding
proc::c:/windows/system32/svchost.exe,file::c:/windows/system32/driverstore/filerepository/printqueue.inf_amd64_293dcb0d10d72f40/printqueue.pnf,wrote,6,
proc::c:/windows/system32/svchost.exe,file::c:/windows/system32/wbem/repository/writable.tst,wrote,54,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{719fb519-2998-4038-9070-c096a1bdbcc9}/datelastconnected,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{719fb519-2998-4038-9070-c096a1bdbcc9}/nametype,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{719fb519-2998-4038-9070-c096a1bdbcc9}/datecreated,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{719fb519-2998-4038-9070-c096a1bdbcc9}/category,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{719fb519-2998-4038-9070-c096a1bdbcc9}/managed,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{719fb519-2998-4038-9070-c096a1bdbcc9}/description,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{719fb519-2998-4038-9070-c096a1bdbcc9}/profilename,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/winlogon/gpextensions/{827d319e-6eac-11d2-a4ea-00c04f79f83a}/maxnogpolistchangesinterval,set_value,18,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/w32time/config/lastknowngoodtime,set_value,721,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{a2331947-384f-4aee-93b1-f317f7ea10b0}/datelastconnected,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{8ee39c1f-12cf-4856-b409-c8f9978717ef}/datelastconnected,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{8ee39c1f-12cf-4856-b409-c8f9978717ef}/nametype,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{8ee39c1f-12cf-4856-b409-c8f9978717ef}/datecreated,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{8ee39c1f-12cf-4856-b409-c8f9978717ef}/category,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{8ee39c1f-12cf-4856-b409-c8f9978717ef}/managed,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{8ee39c1f-12cf-4856-b409-c8f9978717ef}/description,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{8ee39c1f-12cf-4856-b409-c8f9978717ef}/profilename,set_value,1,
proc::c:/windows/system32/svchost.exe,file::c:/windows/system32/driverstore/filerepository/volsnap.inf_amd64_5a63d6069e00b9a3/volsnap.pnf,wrote,2,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{d07fa782-7e73-40e9-aad6-9f3ce5875e52}/datelastconnected,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{c37fa6a6-e8fe-4301-b9c8-0510ae092859}/datelastconnected,set_value,1,
proc::c:/windows/system32/svchost.exe,ip::10.0.1.14,connected,1210,
proc::c:/windows/system32/svchost.exe,proc::c:/windows/system32/rdpclip.exe,spawned,37,rdpclip | rdpclip | rdpclip | rdpclip | rdpclip
proc::c:/windows/system32/svchost.exe,proc::c:/windows/system32/tstheme.exe,spawned,43,C:\Windows\system32\TSTheme.exe -Embedding | C:\Windows\system32\TSTheme.exe -Embedding | C:\Windows\system32\TSTheme.exe -Embedding | C:\Windows\system32\TSTheme.exe -Embedding | C:\Windows\system32\TSTheme.exe -Embedding
proc::c:/windows/system32/svchost.exe,file::c:/windows/system32/tasks/createexplorershellunelevatedtask,wrote,23,
proc::c:/windows/system32/svchost.exe,proc::c:/windows/system32/rundll32.exe,spawned,47,"rundll32.exe AppXDeploymentExtensions.OneCore.dll,ShellRefresh | C:\Windows\System32\rundll32.exe shell32.dll,SHCreateLocalServerRunDll {c08afd90-f2a1-11d1-8455-00a0c91f3880} -Embedding | rundll32.exe AppXDeploymentExtensions.OneCore.dll,ShellRefresh | C:\Windows\System32\rundll32.exe C:\Windows\System32\shell32.dll,SHCreateLocalServerRunDll {9aa46009-3ce0-458a-a354-715610a075e6} -Embedding | rundll32.exe AppXDeploymentExtensions.OneCore.dll,ShellRefresh"
proc::c:/windows/system32/svchost.exe,proc::c:/windows/syswow64/dllhost.exe,spawned,26,C:\Windows\SysWOW64\DllHost.exe /Processid:{06622D85-6856-4460-8DE1-A81921B41C4B} | C:\Windows\SysWOW64\DllHost.exe /Processid:{06622D85-6856-4460-8DE1-A81921B41C4B} | C:\Windows\SysWOW64\DllHost.exe /Processid:{06622D85-6856-4460-8DE1-A81921B41C4B} | C:\Windows\SysWOW64\DllHost.exe /Processid:{06622D85-6856-4460-8DE1-A81921B41C4B} | C:\Windows\SysWOW64\DllHost.exe /Processid:{06622D85-6856-4460-8DE1-A81921B41C4B}
proc::c:/windows/system32/svchost.exe,ip::168.61.215.74,connected,27,
proc::c:/windows/system32/svchost.exe,proc::c:/windows/system32/installagent.exe,spawned,25,C:\Windows\System32\InstallAgent.exe -Embedding | C:\Windows\System32\InstallAgent.exe -Embedding | C:\Windows\System32\InstallAgent.exe -Embedding | C:\Windows\System32\InstallAgent.exe -Embedding | C:\Windows\System32\InstallAgent.exe -Embedding
proc::c:/windows/system32/svchost.exe,ip::40.125.122.176,connected,2,
proc::c:/windows/system32/svchost.exe,ip::a00:10e:81df:ffff:31e:b81f:1f8:ffff,connected,3,
proc::c:/windows/system32/svchost.exe,ip::e000:fc:0:0:0:0:0:0,connected,75,
proc::c:/windows/system32/svchost.exe,ip::ff02:0:0:0:0:0:1:3,connected,98,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/registeredsinceboot,set_value,12,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/staleadapter,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/compartmentid,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/flags,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/ttl,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/sentpriupdatetoip,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/sentupdatetoip,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/dnsservers,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/hostaddrs,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/primarydomainname,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/adapterdomainname,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/hostname,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/dhcpconnforcebroadcastflag,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/isservernapaware,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/addresstype,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/leaseterminatestime,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/t2,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/t1,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/leaseobtainedtime,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/lease,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/dhcpserver,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/dhcpsubnetmask,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/dhcpipaddress,set_value,6,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{acf0e042-6ee8-44cf-93da-b1c31e741b40}/dhcpinterfaceoptions,set_value,6,
proc::c:/windows/system32/svchost.exe,ip::10.0.1.1,connected,67,
proc::c:/windows/system32/svchost.exe,ip::127.0.0.1,connected,55,
proc::c:/windows/system32/svchost.exe,ip::239.255.255.250,connected,16,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{90869922-2fcf-4d43-859e-b22588a4ffef}/dhcpconnforcebroadcastflag,set_value,38,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{90869922-2fcf-4d43-859e-b22588a4ffef}/isservernapaware,set_value,38,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{90869922-2fcf-4d43-859e-b22588a4ffef}/addresstype,set_value,38,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{90869922-2fcf-4d43-859e-b22588a4ffef}/leaseterminatestime,set_value,38,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{90869922-2fcf-4d43-859e-b22588a4ffef}/t2,set_value,38,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{90869922-2fcf-4d43-859e-b22588a4ffef}/t1,set_value,38,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{90869922-2fcf-4d43-859e-b22588a4ffef}/leaseobtainedtime,set_value,38,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{90869922-2fcf-4d43-859e-b22588a4ffef}/lease,set_value,38,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{90869922-2fcf-4d43-859e-b22588a4ffef}/dhcpserver,set_value,38,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{90869922-2fcf-4d43-859e-b22588a4ffef}/dhcpsubnetmask,set_value,38,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{90869922-2fcf-4d43-859e-b22588a4ffef}/dhcpipaddress,set_value,38,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{90869922-2fcf-4d43-859e-b22588a4ffef}/dhcpinterfaceoptions,set_value,38,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{90869922-2fcf-4d43-859e-b22588a4ffef}/registeredsinceboot,set_value,187,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{90869922-2fcf-4d43-859e-b22588a4ffef}/staleadapter,set_value,90,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{90869922-2fcf-4d43-859e-b22588a4ffef}/compartmentid,set_value,76,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{90869922-2fcf-4d43-859e-b22588a4ffef}/flags,set_value,76,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{90869922-2fcf-4d43-859e-b22588a4ffef}/ttl,set_value,76,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{90869922-2fcf-4d43-859e-b22588a4ffef}/sentpriupdatetoip,set_value,76,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{90869922-2fcf-4d43-859e-b22588a4ffef}/sentupdatetoip,set_value,76,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{90869922-2fcf-4d43-859e-b22588a4ffef}/dnsservers,set_value,76,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{90869922-2fcf-4d43-859e-b22588a4ffef}/hostaddrs,set_value,76,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{90869922-2fcf-4d43-859e-b22588a4ffef}/primarydomainname,set_value,76,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{90869922-2fcf-4d43-859e-b22588a4ffef}/adapterdomainname,set_value,76,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{90869922-2fcf-4d43-859e-b22588a4ffef}/hostname,set_value,76,
proc::c:/windows/system32/svchost.exe,ip::fe80:0:0:0:b173:2d3f:cb87:36ed,connected,22,
proc::c:/windows/system32/svchost.exe,ip::10.0.1.15,connected,1236,
proc::c:/windows/system32/svchost.exe,ip::13.86.101.172,connected,62,
proc::c:/windows/system32/svchost.exe,ip::7f00:1:5:0:10:0:0:0,connected,2,
proc::c:/windows/system32/svchost.exe,ip::fe80:0:0:0:b574:557a:2d92:ce61,connected,64,
proc::c:/windows/system32/svchost.exe,proc::c:/windows/system32/mmc.exe,spawned,5,C:\Windows\system32\mmc.exe -Embedding | C:\Windows\system32\mmc.exe -Embedding | C:\Windows\system32\mmc.exe -Embedding | C:\Windows\system32\mmc.exe -Embedding | C:\Windows\system32\mmc.exe -Embedding
proc::c:/windows/system32/svchost.exe,ip::7f00:1:0:0:0:0:0:0,connected,19,
proc::c:/windows/system32/svchost.exe,ip::169.254.169.123,connected,40,
proc::c:/windows/system32/svchost.exe,ip::a00:10e:0:0:0:0:0:0,connected,40,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/dhcpconnforcebroadcastflag,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/isservernapaware,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/addresstype,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/leaseterminatestime,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/t2,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/t1,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/leaseobtainedtime,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/lease,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/dhcpserver,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/dhcpsubnetmask,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/dhcpipaddress,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/interfaces/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/dhcpinterfaceoptions,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/registeredsinceboot,set_value,8,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/staleadapter,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/compartmentid,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/flags,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/ttl,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/sentpriupdatetoip,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/sentupdatetoip,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/dnsservers,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/hostaddrs,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/primarydomainname,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/adapterdomainname,set_value,4,
proc::c:/windows/system32/svchost.exe,reg::hklm/system/currentcontrolset/services/tcpip/parameters/dnsregisteredadapters/{78dd5cd2-de19-4232-9375-043e01bb7b4c}/hostname,set_value,4,
proc::c:/windows/system32/svchost.exe,ip::e000:fc:1800:0:0:0:4000:0,connected,3,
proc::c:/windows/system32/svchost.exe,proc::c:/windows/system32/speech_onecore/common/speechruntime.exe,spawned,1,C:\Windows\System32\Speech_OneCore\Common\SpeechRuntime.exe -Embedding
proc::c:/windows/system32/svchost.exe,ip::52.242.101.226,connected,6,
proc::c:/windows/system32/svchost.exe,dll::c:/windows/system32/deviceaccess.dll,loaded,10,
proc::c:/windows/system32/svchost.exe,dll::c:/windows/system32/locationframeworkps.dll,loaded,10,
proc::c:/windows/system32/svchost.exe,dll::c:/windows/system32/ondemandconnroutehelper.dll,loaded,12,
proc::c:/windows/system32/svchost.exe,ip::8.240.228.126,connected,1,
proc::c:/windows/system32/svchost.exe,ip::8.253.151.249,connected,1,
proc::c:/windows/system32/svchost.exe,proc::c:/windows/system32/wsmprovhost.exe,spawned,6,C:\Windows\system32\wsmprovhost.exe -Embedding | C:\Windows\system32\wsmprovhost.exe -Embedding | C:\Windows\system32\wsmprovhost.exe -Embedding | C:\Windows\system32\wsmprovhost.exe -Embedding | C:\Windows\system32\wsmprovhost.exe -Embedding
proc::c:/windows/system32/svchost.exe,ip::0:0:0:0:0:0:0:1,connected,108,
proc::c:/windows/system32/svchost.exe,ip::72.21.81.240,connected,11,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{9c722f5e-7263-4ef0-ab6c-2e767487d277}/datelastconnected,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{bf6a0563-93ea-4c0f-8df2-d9a935ba784e}/datelastconnected,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{bf6a0563-93ea-4c0f-8df2-d9a935ba784e}/nametype,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{bf6a0563-93ea-4c0f-8df2-d9a935ba784e}/datecreated,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{bf6a0563-93ea-4c0f-8df2-d9a935ba784e}/category,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{bf6a0563-93ea-4c0f-8df2-d9a935ba784e}/managed,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{bf6a0563-93ea-4c0f-8df2-d9a935ba784e}/description,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{bf6a0563-93ea-4c0f-8df2-d9a935ba784e}/profilename,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{2da6a85b-d94e-4ed1-b7f3-0d057b688eea}/datelastconnected,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{fe311a19-c2be-40ad-a0ff-6850e8bc3ce2}/datelastconnected,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{fe311a19-c2be-40ad-a0ff-6850e8bc3ce2}/nametype,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{fe311a19-c2be-40ad-a0ff-6850e8bc3ce2}/datecreated,set_value,1,
proc::c:/windows/system32/svchost.exe,reg::hklm/software/microsoft/windows nt/currentversion/networklist/profiles/{fe311a19-c2be-40ad-a0ff-6850e8bc3ce2}/category,set_value,1,
